3,000734,40,40,50,50,40,30,0,50,50,2023-01-12
3,000738,40,70,50,50,30,30,0,40,70,2023-01-12
3,000742,40,50,60,50,30,30,0,40,60,2023-01-12
3,000743,50,50,50,50,40,40,0,40,70,2023-01-12
3,000746,40,50,50,60,40,40,0,40,50,2023-01-12
3,000747,40,50,60,50,40,30,0,40,50,2023-01-12
3,000748,50,50,40,60,30,30,10,40,50,2023-01-12
3,000749,60,40,60,50,40,40,0,40,70,2023-01-12
3,000755,40,40,60,50,40,70,0,40,50,2023-01-12
3,000756,40,40,60,50,40,40,10,40,60,2023-01-12
3,000757,50,50,60,40,30,30,0,40,60,2023-01-12
3,000760,70,40,60,50,50,30,10,30,50,2023-01-12
3,000761,50,40,50,40,40,60,10,40,50,2023-01-12
3,000763,50,40,50,50,40,40,0,40,60,2023-01-12
3,000767,50,60,60,60,40,40,0,40,50,2023-01-12
3,000772,40,50,50,50,40,40,0,50,60,2023-01-12
3,000775,50,50,60,60,40,40,10,40,80,2023-01-12
3,000777,50,40,60,60,50,30,30,50,70,2023-01-12
3,000781,40,50,50,60,40,40,0,50,60,2023-01-12
3,000783,40,50,40,40,30,20,0,40,40,2023-01-12
3,000785,50,50,50,50,40,50,10,50,50,2023-01-12
3,000786,50,60,70,70,40,30,0,50,70,2023-01-12
3,000788,50,60,30,40,30,30,0,40,40,2023-01-12
3,000789,50,50,40,40,30,40,0,40,40,2023-01-12
3,000791,50,70,60,50,30,40,10,40,50,2023-01-12
3,000792,50,50,40,50,40,40,0,40,50,2023-01-12
3,000794,40,60,80,60,40,60,10,60,80,2023-01-12
3,000796,50,40,50,50,40,40,20,40,50,2023-01-12
3,000797,50,40,40,40,30,40,0,40,50,2023-01-12
3,000804,40,50,70,60,50,40,0,40,60,2023-01-12
3,000805,50,70,40,50,40,40,10,30,60,2023-01-12
3,000806,40,50,30,20,30,30,0,20,20,2023-01-12
3,000807,40,40,50,60,40,60,50,40,60,2023-01-12
3,000811,80,40,40,70,30,40,0,50,70,2023-01-12
3,000813,50,50,50,50,40,30,0,50,50,2023-01-12
3,000814,40,50,50,50,40,30,0,50,60,2023-01-12
3,000815,50,50,30,40,20,30,0,40,50,2023-01-12
3,000818,40,40,50,50,40,40,10,40,70,2023-01-12
3,000819,50,40,50,50,40,40,40,40,60,2023-01-12
3,000825,40,40,70,50,30,30,0,40,50,2023-01-12
3,000827,40,40,100,60,50,30,10,60,60,2023-01-12
3,000828,40,50,40,40,40,40,0,40,40,2023-01-12
3,000830,40,50,50,50,40,40,0,40,60,2023-01-12
3,000834,40,60,70,60,40,50,0,40,60,2023-01-12
3,000835,40,40,50,50,40,40,0,40,50,2023-01-12
3,000863,40,50,60,50,40,40,0,40,50,2023-01-12
3,000837,40,40,70,60,40,30,10,40,70,2023-01-12
3,000838,50,70,60,60,50,40,0,50,60,2023-01-12
3,000839,40,50,40,40,40,40,0,40,50,2023-01-12
3,000843,60,40,50,60,40,30,10,40,50,2023-01-12
3,000844,50,40,80,80,50,40,10,60,60,2023-01-12
3,000845,40,50,60,50,40,50,0,40,60,2023-01-12
3,000846,50,40,60,70,50,40,60,40,70,2023-01-12
3,000847,60,50,70,50,40,30,20,40,60,2023-01-12
3,000848,40,30,60,60,40,50,40,30,60,2023-01-12
3,000849,40,40,50,60,40,40,0,50,60,2023-01-12
3,000850,50,40,60,60,50,30,50,40,80,2023-01-12
3,000872,40,50,50,40,40,40,0,40,70,2023-01-12
3,000873,40,50,50,50,50,50,10,50,50,2023-01-12
3,000874,50,50,60,40,30,30,20,40,50,2023-01-12
3,000875,30,70,50,50,40,30,10,40,50,2023-01-12
3,000876,50,70,50,50,40,40,0,50,40,2023-01-12
3,000877,40,70,50,60,60,50,10,40,70,2023-01-12
3,000878,50,40,60,50,50,30,40,40,70,2023-01-12
3,000879,30,40,40,40,30,40,0,30,50,2023-01-12
3,000880,40,50,70,60,40,40,20,40,60,2023-01-12
3,000886,40,40,70,60,40,40,30,30,90,2023-01-12
3,M000373,40,60,70,50,30,50,0,40,60,2023-01-12
3,M000374,50,30,50,40,30,20,0,30,40,2023-01-12
3,M000375,50,30,60,40,30,20,0,30,50,2023-01-12
3,M000376,50,40,40,60,30,40,10,30,60,2023-01-12
3,M000377,50,40,50,40,30,30,0,30,60,2023-01-12
3,M000378,40,50,50,50,30,40,0,40,60,2023-01-12
3,M000379,50,40,60,60,40,50,30,40,60,2023-01-12
3,M000380,40,40,50,50,30,30,10,50,50,2023-01-12
3,M000381,60,40,60,60,30,40,0,50,60,2023-01-12
3,M000382,50,40,40,40,30,30,0,40,60,2023-01-12
3,M000393,40,60,70,50,50,50,0,40,50,2023-01-12
3,M000394,60,30,50,50,30,50,80,30,60,2023-01-12
3,M000395,50,40,50,50,40,30,10,40,70,2023-01-12
3,M000396,40,60,50,50,50,60,10,40,60,2023-01-12
3,M000397,50,80,50,60,40,50,0,30,40,2023-01-12
3,M000398,40,50,50,50,40,40,10,50,50,2023-01-12
3,M000399,40,50,60,60,40,30,10,40,50,2023-01-12
3,M000400,60,60,50,60,40,50,20,40,50,2023-01-12
3,M000401,40,60,50,50,40,30,10,40,60,2023-01-12
3,M000402,40,50,60,50,40,50,0,40,60,2023-01-12
3,000005,20,20,50,30,20,40,40,20,40,2022-11-08
3,000006,30,30,30,40,30,30,10,30,100,2022-11-08
3,000010,30,40,30,50,20,20,10,40,40,2022-11-08
3,000011,30,40,40,30,20,30,0,10,30,2022-11-08
3,000426,30,20,50,30,30,40,10,40,40,2022-11-08
3,000428,10,40,50,40,30,30,0,40,40,2022-11-08
3,000427,40,50,30,40,30,20,10,20,30,2022-11-08
3,000430,30,50,30,30,20,40,0,20,50,2022-11-08
3,000431,40,40,30,60,20,30,0,30,60,2022-11-08
3,000432,20,20,30,20,30,30,0,30,30,2022-11-08
3,000434,20,30,50,40,20,30,30,20,40,2022-11-08
3,000435,40,30,30,30,20,20,10,30,50,2022-11-08
3,000436,20,20,30,30,30,10,0,30,40,2022-11-08
3,000438,30,20,40,50,40,20,0,30,30,2022-11-08
3,000439,40,20,40,30,20,30,10,50,50,2022-11-08
3,000441,40,50,30,40,20,20,10,10,20,2022-11-08
3,000444,40,40,40,40,30,20,20,20,50,2022-11-08
3,000445,30,50,40,50,30,50,0,20,30,2022-11-08
3,000447,40,30,40,40,30,30,0,20,30,2022-11-08
3,000450,20,30,30,30,20,40,0,10,20,2022-11-08
3,000451,50,50,40,50,40,40,0,30,40,2022-11-08
3,000452,40,50,50,40,30,40,0,30,50,2022-11-08
3,000473,50,60,70,50,30,20,0,30,50,2022-11-08
3,000474,50,40,60,40,40,30,0,40,70,2022-11-08
3,000475,40,50,60,50,40,30,0,40,50,2022-11-08
3,000476,40,50,50,60,30,50,0,30,40,2022-11-08
3,000477,40,50,50,40,30,30,0,30,60,2022-11-08
3,000478,50,30,50,60,30,40,50,30,60,2022-11-08
3,000479,40,60,40,50,40,50,0,40,40,2022-11-08
3,000480,60,40,60,50,30,30,0,40,60,2022-11-08
3,000481,30,50,60,50,30,40,10,30,50,2022-11-08
3,000484,40,30,60,50,20,40,0,30,50,2022-11-08
3,000488,50,20,40,40,20,30,40,20,50,2022-11-08
3,000489,30,40,50,30,30,30,0,30,40,2022-11-08
3,000490,20,50,50,40,30,20,0,40,40,2022-11-08
3,000491,40,40,50,30,20,30,0,30,50,2022-11-08
3,000492,40,50,60,40,20,30,0,40,50,2022-11-08
3,000493,50,30,50,40,20,30,0,40,40,2022-11-08
3,000494,40,40,50,40,30,30,0,40,50,2022-11-08
3,000496,40,60,50,50,40,40,0,40,50,2022-11-08
3,000499,30,30,40,40,30,40,0,30,40,2022-11-08
3,000501,40,20,50,50,30,20,40,30,70,2022-11-08
3,000503,40,30,40,40,30,30,10,40,50,2022-11-08
3,000504,50,50,40,50,40,40,0,40,50,2022-11-08
3,000505,40,50,40,50,40,30,0,30,60,2022-11-08
3,000506,30,50,40,40,30,40,0,30,50,2022-11-08
3,000507,50,40,50,50,30,40,10,40,50,2022-11-08
3,000510,50,30,60,70,40,60,10,30,80,2022-11-08
3,000508,40,50,30,40,20,40,0,30,30,2022-11-08
3,000511,40,60,30,50,20,50,0,30,40,2022-11-08
3,000512,40,30,40,50,30,50,10,40,50,2022-11-08
3,000513,40,70,30,40,30,40,10,40,40,2022-11-08
3,000515,50,30,40,50,30,20,60,30,60,2022-11-08
3,000516,40,60,30,50,30,40,10,30,50,2022-11-08
3,000517,40,30,20,30,20,30,20,30,40,2022-11-08
3,000518,40,50,40,60,40,50,0,40,50,2022-11-08
3,000519,40,40,40,50,30,30,30,30,50,2022-11-08
3,000520,40,60,30,40,30,40,0,30,50,2022-11-08
3,000524,40,50,60,60,40,50,0,40,60,2022-11-08
3,000525,50,40,40,40,30,30,10,30,40,2022-11-08
3,000527,40,50,50,50,30,40,20,20,60,2022-11-08
3,000528,40,40,50,50,30,40,30,40,50,2022-11-08
3,000529,40,50,50,60,40,50,0,50,40,2022-11-08
3,000530,40,60,30,50,20,50,0,30,50,2022-11-08
3,000531,40,50,30,50,30,50,0,30,50,2022-11-08
3,000534,50,40,30,30,40,30,20,30,50,2022-11-08
3,000535,40,50,30,50,30,30,10,40,50,2022-11-08
3,000536,30,50,60,50,40,40,0,40,60,2022-11-08
3,000537,50,50,20,50,30,40,0,30,40,2022-11-08
3,000538,40,50,40,40,30,30,0,40,40,2022-11-08
3,000540,50,40,50,50,20,40,0,20,50,2022-11-08
3,000543,40,50,70,60,40,30,0,30,70,2022-11-08
3,000544,40,40,60,50,30,40,0,30,50,2022-11-08
3,000547,30,70,70,70,40,60,0,30,70,2022-11-08
3,000584,60,30,60,60,50,30,40,30,60,2022-11-08
3,000549,40,20,50,40,40,30,60,20,70,2022-11-08
3,000551,30,60,50,40,30,30,0,30,40,2022-11-08
3,000557,40,50,70,60,30,40,0,30,70,2022-11-08
3,000559,60,30,40,60,50,50,0,30,70,2022-11-08
3,000561,40,50,60,50,40,40,30,30,50,2022-11-08
3,000563,30,60,60,70,40,50,40,30,70,2022-11-08
3,000564,40,70,50,60,30,40,0,30,60,2022-11-08
3,000565,40,40,80,70,40,30,0,50,50,2022-11-08
3,000569,60,50,70,50,30,30,0,40,40,2022-11-08
3,000575,60,40,60,40,30,20,0,30,70,2022-11-08
3,000578,30,40,40,40,30,40,0,30,40,2022-11-08
3,000579,20,60,70,50,40,40,0,40,70,2022-11-08
3,000580,40,50,50,40,40,30,0,20,50,2022-11-08
3,000581,40,50,80,60,30,30,0,20,80,2022-11-08
3,000548,40,50,70,50,30,40,0,30,60,2022-11-08
3,000586,40,50,50,40,40,40,0,40,40,2022-11-08
3,000588,50,40,30,30,20,20,10,10,50,2022-11-08
3,000590,40,20,50,50,40,30,70,30,70,2022-11-08
3,000591,50,30,30,40,40,40,0,40,40,2022-11-08
3,000595,20,30,50,50,40,30,0,60,60,2022-11-08
3,000598,50,20,50,50,20,20,30,30,60,2022-11-08
3,000605,50,30,30,60,30,30,40,20,70,2022-11-08
3,000606,50,50,60,50,40,40,0,40,60,2022-11-08
3,000607,50,60,30,40,30,30,0,30,30,2022-11-08
3,000611,40,60,30,30,30,30,0,10,30,2022-11-08
3,000617,50,50,60,60,30,30,40,30,60,2022-11-08
3,000618,60,40,70,70,40,40,0,50,70,2022-11-08
3,000619,40,70,60,40,30,40,0,20,80,2022-11-08
3,000622,50,40,30,40,40,30,0,40,40,2022-11-08
3,000627,40,30,50,40,40,40,0,30,40,2022-11-08
3,000628,60,70,50,60,30,30,0,30,50,2022-11-08
3,000629,70,30,60,30,30,20,90,40,70,2022-11-08
3,000632,40,40,50,40,30,40,0,30,50,2022-11-08
3,000633,60,40,80,50,30,20,50,20,80,2022-11-08
3,000638,40,40,60,40,30,40,10,40,40,2022-11-08
3,000639,40,40,50,50,30,40,0,40,50,2022-11-08
3,000640,40,40,40,30,30,30,0,30,40,2022-11-08
3,000645,40,40,60,50,30,30,0,40,60,2022-11-08
3,000648,30,80,30,40,20,30,0,20,40,2022-11-08
3,000649,50,40,40,40,30,30,0,30,40,2022-11-08
3,000650,40,60,30,40,40,20,0,30,60,2022-11-08
3,000652,40,40,60,50,40,40,0,50,60,2022-11-08
3,000654,40,30,60,50,30,30,50,30,60,2022-11-08
3,000655,50,50,50,40,30,40,0,30,50,2022-11-08
3,000011,50,40,60,70,40,30,20,30,60,2022-10-22
3,000354,40,50,60,60,50,60,0,30,60,2022-10-22
3,000356,60,40,70,50,40,50,0,20,60,2022-10-22
3,000357,50,20,60,40,30,40,70,30,80,2022-10-22
3,000361,30,70,70,60,50,40,0,40,60,2022-10-22
3,000362,40,40,60,50,40,40,0,30,50,2022-10-22
3,000365,40,40,40,40,30,30,20,30,40,2022-10-22
3,000367,50,30,60,50,50,60,0,30,60,2022-10-22
3,000369,40,50,60,60,40,30,50,30,60,2022-10-22
3,000371,50,40,70,70,40,30,30,40,70,2022-10-22
3,000373,20,60,70,70,40,50,0,40,70,2022-10-22
3,000375,50,30,50,40,40,30,50,10,60,2022-10-22
3,000376,40,70,50,60,40,60,0,40,50,2022-10-22
3,000377,50,40,80,50,40,30,10,30,70,2022-10-22
3,000378,40,50,70,60,40,40,0,40,60,2022-10-22
3,000379,30,50,50,40,30,40,0,30,50,2022-10-22
3,000382,50,30,60,40,60,50,0,40,40,2022-10-22
3,000384,50,40,50,40,30,40,80,40,50,2022-10-22
3,000386,40,50,80,60,70,60,0,30,50,2022-10-22
3,000387,50,60,30,40,40,60,0,20,40,2022-10-22
3,000388,40,60,50,60,40,40,0,40,60,2022-10-22
3,000389,30,30,50,30,30,40,0,20,40,2022-10-22
3,000390,50,50,50,50,30,30,20,30,50,2022-10-22
3,000393,30,40,60,40,30,40,60,30,60,2022-10-22
3,000394,30,50,70,40,40,50,0,40,60,2022-10-22
3,000396,30,60,70,50,40,50,0,40,60,2022-10-22
3,000398,30,60,70,50,30,30,0,30,80,2022-10-22
3,000401,30,30,50,60,40,40,50,20,60,2022-10-22
3,000402,20,60,70,60,40,40,10,30,60,2022-10-22
3,000403,30,60,40,50,40,40,0,30,50,2022-10-22
3,000404,30,80,60,60,30,50,0,30,60,2022-10-22
3,000405,30,50,70,40,40,40,0,40,60,2022-10-22
3,000406,50,30,40,50,50,30,70,30,60,2022-10-22
3,000407,40,40,60,40,30,40,10,40,60,2022-10-22
3,000408,20,40,70,50,40,40,0,40,50,2022-10-22
3,000410,20,60,70,60,40,40,10,30,70,2022-10-22
3,000411,40,50,60,40,40,50,10,40,50,2022-10-22
3,000412,30,50,60,50,50,60,0,40,60,2022-10-22
3,000413,70,50,30,60,40,70,0,40,40,2022-10-22
3,000414,50,60,50,50,60,40,20,40,60,2022-10-22
3,000415,30,60,60,50,40,50,20,20,70,2022-10-22
3,000416,40,70,50,60,40,60,0,30,40,2022-10-22
3,000418,40,30,70,40,30,40,20,40,50,2022-10-22
3,000419,40,60,60,40,30,40,0,40,40,2022-10-22
3,000420,30,60,40,50,50,50,0,30,70,2022-10-22
3,000421,40,40,50,40,70,60,0,30,30,2022-10-22
3,000423,70,50,40,60,50,40,0,20,40,2022-10-22
3,000424,30,50,40,50,30,40,0,50,50,2022-10-22
3,000425,40,50,60,70,40,60,0,40,50,2022-10-22
3,000383,40,20,50,50,30,30,70,30,70,2022-10-22
3,000395,20,30,50,50,40,50,20,70,50,2022-10-17
3,000400,10,30,40,20,30,30,80,10,60,2022-10-17
3,000429,30,40,30,30,50,40,0,40,50,2022-10-17
3,000437,40,40,30,50,50,30,70,0,40,2022-10-17
3,000453,30,60,40,70,30,50,0,40,40,2022-10-17
3,000552,30,60,70,70,40,40,10,50,80,2022-10-17
3,000558,30,40,40,40,40,40,0,50,70,2022-10-17
3,000566,20,30,60,30,30,20,10,50,50,2022-10-17
3,000568,40,30,40,60,30,30,60,40,50,2022-10-17
3,000570,30,20,30,30,30,40,60,30,50,2022-10-17
3,000572,20,50,70,60,50,50,0,60,60,2022-10-17
3,000573,20,40,30,30,30,40,70,20,40,2022-10-17
3,000574,40,60,20,60,40,50,10,20,60,2022-10-17
3,000576,40,50,30,30,30,20,20,20,30,2022-10-17
3,000577,20,40,40,40,30,30,0,40,50,2022-10-17
3,000582,40,70,50,60,30,40,10,30,60,2022-10-17
3,000587,20,40,70,30,30,40,0,40,50,2022-10-17
3,000593,30,60,40,50,30,20,0,30,40,2022-10-17
3,000594,30,50,50,30,20,30,10,50,60,2022-10-17
3,000596,20,30,40,40,30,20,70,10,60,2022-10-17
3,000600,40,40,50,60,30,30,0,60,60,2022-10-17
3,000603,30,40,50,60,30,30,70,30,70,2022-10-17
3,000610,30,40,40,40,30,40,0,50,30,2022-10-17
3,000613,40,50,50,40,40,40,10,40,50,2022-10-17
3,000614,30,60,50,50,30,40,0,30,50,2022-10-17
3,000616,50,40,30,40,30,20,60,20,50,2022-10-17
3,000623,30,60,60,40,30,30,0,30,60,2022-10-17
3,000626,30,60,40,40,30,30,0,40,40,2022-10-17
3,000634,30,80,40,40,20,50,0,20,30,2022-10-17
3,000635,50,40,50,40,20,40,0,30,50,2022-10-17
3,000636,30,50,50,40,40,30,0,40,50,2022-10-17
3,000642,40,40,80,60,20,50,0,70,70,2022-10-17
3,000643,40,30,50,50,50,30,20,40,40,2022-10-17
3,000646,50,40,50,60,30,30,70,50,70,2022-10-17
3,000651,40,60,50,70,40,60,0,50,50,2022-10-17
3,000653,20,70,60,60,20,40,0,40,40,2022-10-17
3,000659,40,20,50,30,20,20,70,20,70,2022-10-17
3,000699,60,50,60,60,20,40,0,40,60,2022-10-17
3,000910,50,40,70,60,40,50,50,50,80,2022-10-17
3,000912,40,70,60,60,30,40,10,50,70,2022-10-17
3,000915,60,60,50,50,30,40,0,50,60,2022-10-17
3,000917,20,40,70,40,40,30,0,40,50,2022-10-17
3,000920,40,30,50,30,40,30,50,20,40,2022-10-17
3,000922,50,30,80,60,20,40,10,20,50,2022-10-17
3,000925,40,50,50,50,30,30,0,30,50,2022-10-17
3,000926,40,30,40,40,30,20,40,20,60,2022-10-17
3,000927,40,70,60,70,40,50,0,40,80,2022-10-17
3,000929,20,60,30,40,30,50,0,40,30,2022-10-17
3,000930,10,30,60,70,30,70,0,40,60,2022-10-17
3,000933,40,30,50,60,30,30,40,30,60,2022-10-17
